"","N","variable","value","upper","lower"
"3392",4,"1975-08-01",0.0515008486181524,0.0899936738320662,0.0158977963508307
"3393",5,"1975-08-01",0.0434074237436622,0.0668150803931279,0.00358336777798106
"3394",6,"1975-08-01",0.0360765524972762,0.0576871975045353,0.00287270556280651
"3395",7,"1975-08-01",0.032321836175933,0.0526436464123905,0.000331195554121902
"3396",8,"1975-08-01",0.0272695803426688,0.0454335922372003,0.00021185321145379
"3397",9,"1975-08-01",0.0226998427035489,0.0382308768975489,-0.000299130632959256
"3398",10,"1975-08-01",0.0182622845019331,0.0322050880952363,-0.000626530266896108
"3399",11,"1975-08-01",0.0146397668076479,0.0289087821603342,-0.00199145784078804
"3400",12,"1975-08-01",0.0114946695589565,0.0249804001334817,-0.00190373855751551
"3401",13,"1975-08-01",0.00890694470744081,0.0206826257755454,-0.00262253339212324
"3402",14,"1975-08-01",0.00674244105095539,0.0175958461030247,-0.00255656682321249
"3403",15,"1975-08-01",0.00500519329071398,0.0150730247989996,-0.00335493960778017
"3404",16,"1975-08-01",0.00361596728856723,0.012820397276458,-0.0037934736861601
"3405",17,"1975-08-01",0.00253452799516574,0.0108179232699323,-0.00418115818159933
"3406",18,"1975-08-01",0.00170105474125677,0.00907117731381711,-0.00463050388773034
"3407",19,"1975-08-01",0.00107446740649713,0.00754929494521808,-0.00491734182296507
"3408",20,"1975-08-01",0.000612263650452662,0.00624424161187877,-0.00512647054881792
"3409",21,"1975-08-01",0.000281478549677782,0.00513987351312162,-0.00499332155572894
"3410",22,"1975-08-01",5.22489607835569e-05,0.00422698304051421,-0.00389998904939664
"3411",23,"1975-08-01",-9.9048905594803e-05,0.00356574785516033,-0.00364027445378686
"3412",24,"1975-08-01",-0.000192241374655953,0.00299710678983331,-0.00342732154660359
"3413",25,"1975-08-01",-0.000242862825154406,0.00251070497106605,-0.0029284826103967
"3414",26,"1975-08-01",-0.000263331769054933,0.00209609343319161,-0.00227598441169263
"3415",27,"1975-08-01",-0.000263156609886614,0.00174320298157323,-0.00178852405521124
"3416",28,"1975-08-01",-0.000249612449186582,0.00144372134639944,-0.00146957720200196
"3417",29,"1975-08-01",-0.000228074463452595,0.00119035252378092,-0.00127352455371129
"3418",30,"1975-08-01",-0.000202454467602959,0.00097667165958844,-0.00110497150379746
"3419",31,"1975-08-01",-0.000175490612537382,0.000797062979666625,-0.00096744268860497
"3420",32,"1975-08-01",-0.00014903323808092,0.000646619935283181,-0.000830778878979503
"3421",33,"1975-08-01",-0.000124254497399772,0.000532644914012161,-0.000699912154431984
"3422",34,"1975-08-01",-0.000101830812093415,0.000444116716963917,-0.000568129224970777
"3423",35,"1975-08-01",-8.2080031998265e-05,0.000370104838669874,-0.000429697889356746
"3424",36,"1975-08-01",-6.50724021267427e-05,0.000308305511333741,-0.000311297649362739
"3425",37,"1975-08-01",-5.07131789388393e-05,0.000256712613840118,-0.000284709238184799
"3426",38,"1975-08-01",-3.88057969634538e-05,0.000213679222353022,-0.00021628324135069
"3427",39,"1975-08-01",-2.90974280299829e-05,0.000177795188891776,-0.000151351772693921
"3428",40,"1975-08-01",-2.1311769157323e-05,0.000157048014626502,-0.000101349713545068
"3429",41,"1975-08-01",-1.51713226179199e-05,0.000145378792157232,-6.89284693403462e-05
"3430",42,"1975-08-01",-1.04120234974328e-05,0.000131950717926784,-4.63276379830161e-05
"3431",43,"1975-08-01",-6.79198537290447e-06,0.000118286561526074,-3.46989711135971e-05
"3432",44,"1975-08-01",-4.09607676415244e-06,0.000104050673169628,-2.87636377204253e-05
"3433",1,"1975-09-01",0,0,0
"3434",2,"1975-09-01",0.0364669525842873,0.081255836465884,-0.00917444189295415
"3435",3,"1975-09-01",0.0621025273881039,0.0925245018193978,0.0242193010137535
"3436",4,"1975-09-01",0.0511543992828726,0.0851740743090429,0.0133073785449941
"3437",5,"1975-09-01",0.0431126436699287,0.0664951185545627,0.00583380206243979
"3438",6,"1975-09-01",0.0358958379903919,0.0620554128799712,0.00349319124866918
"3439",7,"1975-09-01",0.031969834364122,0.0576207301000201,0.00326484830542475
"3440",8,"1975-09-01",0.026916760862547,0.0515167694357307,0.00270545101116331
"3441",9,"1975-09-01",0.0223449038352365,0.0418937633444528,0.00145504019537506
"3442",10,"1975-09-01",0.0179456073373892,0.0352623648136881,0.000153032719963427
"3443",11,"1975-09-01",0.01433488109988,0.0287081370787556,-0.000569383822761744
"3444",12,"1975-09-01",0.0112116953046049,0.023591799224336,-0.00143982180483897
"3445",13,"1975-09-01",0.00864445518458361,0.0184239746966235,-0.00255524955953771
"3446",14,"1975-09-01",0.00650668523197884,0.0144962871977223,-0.00269618755549058
"3447",15,"1975-09-01",0.00479470738901619,0.0118949007029817,-0.00260330295407705
"3448",16,"1975-09-01",0.00343099549048751,0.00995944149462186,-0.00296846688720697
"3449",17,"1975-09-01",0.00237337152905243,0.00784283245773786,-0.00353432393879843
"3450",18,"1975-09-01",0.00156265574416663,0.00584938792064584,-0.00358066154693756
"3451",19,"1975-09-01",0.000956946079984484,0.00482199580935674,-0.00328156633381699
"3452",20,"1975-09-01",0.000513791221950601,0.00415365444616285,-0.00315610057269467
"3453",21,"1975-09-01",0.000199967794794139,0.00357032267321175,-0.00277875652633335
"3454",22,"1975-09-01",-1.4297401904616e-05,0.00307385984067655,-0.00242176720146299
"3455",23,"1975-09-01",-0.000152615327915617,0.0026431415351137,-0.00217258286160538
"3456",24,"1975-09-01",-0.00023467913616089,0.00227544066085872,-0.00184863510864839
"3457",25,"1975-09-01",-0.000275901790126243,0.00201131928772203,-0.00152392879926307
"3458",26,"1975-09-01",-0.000288534733017495,0.0017998239332476,-0.00128960762068739
"3459",27,"1975-09-01",-0.000281922341649084,0.00161038585334801,-0.00106298354423002
"3460",28,"1975-09-01",-0.000263166138261073,0.00144161472428168,-0.000950274572095738
"3461",29,"1975-09-01",-0.000237476497061976,0.00129056569492523,-0.000839957837037774
"3462",30,"1975-09-01",-0.000208607017691706,0.00115576101491879,-0.000649548842185037
"3463",31,"1975-09-01",-0.000179151032621602,0.00103514002748179,-0.000543961875026232
"3464",32,"1975-09-01",-0.000150827246563414,0.000928989603989998,-0.000435011714165638
"3465",33,"1975-09-01",-0.00012469142873389,0.000838984707266079,-0.000354678706855254
"3466",34,"1975-09-01",-0.000101318319250425,0.000687576001924127,-0.00030047190185212
"3467",35,"1975-09-01",-8.09386834629727e-05,0.000566437307626284,-0.0002438704674664
"3468",36,"1975-09-01",-6.35491927337667e-05,0.000485674675278454,-0.00018674975724508
"3469",37,"1975-09-01",-4.89940124487266e-05,0.000408688798356728,-0.000150359974692848
"3470",38,"1975-09-01",-3.70266116995425e-05,0.000338564561229943,-0.000125301583014727
"3471",39,"1975-09-01",-2.73540080193324e-05,0.000315048433043506,-0.000120781571871767
"3472",40,"1975-09-01",-1.96681948180728e-05,0.000288858576495131,-0.000115219461988583
"3473",41,"1975-09-01",-1.36671524720724e-05,0.000261488704221157,-0.00010821548669206
"3474",42,"1975-09-01",-9.0682824454685e-06,0.000228402370680305,-9.70129369756344e-05
"3475",43,"1975-09-01",-5.61608278874023e-06,0.000196200048879726,-8.2844797345645e-05
"3476",44,"1975-09-01",-3.08577212672969e-06,0.000166874536143842,-7.03289333711101e-05
"3477",1,"1975-10-01",0,0,0
"3478",2,"1975-10-01",0.0363658302018677,0.0819408708785348,-0.0126589166115279
"3479",3,"1975-10-01",0.062216334271741,0.107578623073561,0.0159507625197249
"3480",4,"1975-10-01",0.0502151351245019,0.0861445434178835,0.003651105904126
"3481",5,"1975-10-01",0.0427516066651738,0.081712187082661,0.00370785798964312
"3482",6,"1975-10-01",0.0349196402861932,0.0671993584455981,-0.00111399059915022
"3483",7,"1975-10-01",0.0311256454045571,0.0621791294412914,0.000542281775422384
"3484",8,"1975-10-01",0.0258855843770372,0.0520046960028579,-0.00022718565126165
"3485",9,"1975-10-01",0.0214067192318977,0.0446239203358837,-0.00102739710365681
"3486",10,"1975-10-01",0.0169801173909007,0.0389313287015618,-0.00248491786963169
"3487",11,"1975-10-01",0.0134397015704617,0.0322074910511084,-0.00425335321728477
"3488",12,"1975-10-01",0.0103634615646736,0.0259847251376446,-0.00453421248151548
"3489",13,"1975-10-01",0.0078825050583709,0.021018887272183,-0.00437020354826056
"3490",14,"1975-10-01",0.0058237916191705,0.0171585961544783,-0.00404351037260766
"3491",15,"1975-10-01",0.00420033550492086,0.0143833606059359,-0.00327203000745701
"3492",16,"1975-10-01",0.00291905105757807,0.0120736800508665,-0.00328651703948649
"3493",17,"1975-10-01",0.00194221285682846,0.0100860764659281,-0.00350859635914413
"3494",18,"1975-10-01",0.00120489395266283,0.00829831348161495,-0.00366198106088435
"3495",19,"1975-10-01",0.000666128540235852,0.00677044314348195,-0.00394034718270374
"3496",20,"1975-10-01",0.000281652687132003,0.00543887907902546,-0.00349372702262505
"3497",21,"1975-10-01",1.88164834080395e-05,0.00431356337747768,-0.00349774104205309
"3498",22,"1975-10-01",-0.000152294773278048,0.00335659953335074,-0.00343609779926809
"3499",23,"1975-10-01",-0.00025460036873092,0.00263587026990296,-0.00307848435862752
"3500",24,"1975-10-01",-0.000307277303125305,0.00207546531618347,-0.00275059109518618
"3501",25,"1975-10-01",-0.000324946145913273,0.00162084185917108,-0.00247719385251233
"3502",26,"1975-10-01",-0.000319136326329365,0.00124698851576817,-0.00226380507881988
"3503",27,"1975-10-01",-0.000298420007814239,0.00121246545124479,-0.00200666041547397
"3504",28,"1975-10-01",-0.000269197303693991,0.00118313591583295,-0.00164945191359013
"3505",29,"1975-10-01",-0.000236016308013477,0.00115785339081762,-0.00136738180867397
"3506",30,"1975-10-01",-0.000202047412168327,0.00131347162347904,-0.00122667478766833
"3507",31,"1975-10-01",-0.000169368856738481,0.00135897891818296,-0.00100216957933001
"3508",32,"1975-10-01",-0.000139261672127266,0.00130753021709312,-0.000796106144401106
"3509",33,"1975-10-01",-0.000112413281347516,0.00118763200592786,-0.000612593372421446
"3510",34,"1975-10-01",-8.9096894267659e-05,0.00102718490215643,-0.00045354070762572
"3511",35,"1975-10-01",-6.93003210148667e-05,0.000962521552413134,-0.000335293114530919
"3512",36,"1975-10-01",-5.28294319478441e-05,0.000857261097179433,-0.000241913832521934
"3513",37,"1975-10-01",-3.93818374055556e-05,0.000727775845837609,-0.000180639624788624
"3514",38,"1975-10-01",-2.86018195247058e-05,0.000587774198412419,-0.00013577169268843
"3515",39,"1975-10-01",-2.01177774292831e-05,0.000448159740704204,-8.21360375701832e-05
"3516",40,"1975-10-01",-1.35677554491116e-05,0.000323152627897403,-7.39931228910652e-05
"3517",41,"1975-10-01",-8.61515205826617e-06,0.000275618133343311,-5.51125413578088e-05
"3518",42,"1975-10-01",-4.95767596866703e-06,0.000249722205011484,-3.97483192943865e-05
"3519",43,"1975-10-01",-2.33122600685316e-06,0.000221916258521833,-2.82015513337067e-05
"3520",44,"1975-10-01",-5.10417491748363e-07,0.000191074766688948,-2.11516908682211e-05
"3521",1,"1975-11-01",0,0,0
"3522",2,"1975-11-01",0.0329523041266973,0.074397644019429,-0.00226473784472033
"3523",3,"1975-11-01",0.0633137523687675,0.0928569386218039,0.0236735466557967
"3524",4,"1975-11-01",0.0484481602434592,0.0705989753396231,0.0125155592469062
"3525",5,"1975-11-01",0.0413946595682738,0.0623918536343279,0.00617232256214546
"3526",6,"1975-11-01",0.0325134324488307,0.0508127997531629,0.00393486637396885
"3527",7,"1975-11-01",0.0289735876792434,0.0473609190682158,0.00304922506499495
"3528",8,"1975-11-01",0.0235444200380229,0.0402940293819669,0.00245894635081283
"3529",9,"1975-11-01",0.0192901779944704,0.0339646145651373,0.000583139111083292
"3530",10,"1975-11-01",0.0149828067162996,0.0279966148781497,-4.62791748225605e-05
"3531",11,"1975-11-01",0.0116950307495298,0.0231423310916363,-0.00034551534183694
"3532",12,"1975-11-01",0.00883713089948063,0.0188075971951113,-0.0001416105996716
"3533",13,"1975-11-01",0.00660355844763574,0.0151464159876093,-0.000578090343384477
"3534",14,"1975-11-01",0.00476711641747202,0.0124580090975418,-0.000945002539213326
"3535",15,"1975-11-01",0.00335567896653961,0.01011568737716,-0.00145517783085983
"3536",16,"1975-11-01",0.00225886582660883,0.00802835646714797,-0.00204823868660324
"3537",17,"1975-11-01",0.00144357855733879,0.00599413325000682,-0.00271572324056447
"3538",18,"1975-11-01",0.000841181193578721,0.00477385662597261,-0.00318749478834436
"3539",19,"1975-11-01",0.000413819562535571,0.00392403148030565,-0.00377987616639953
"3540",20,"1975-11-01",0.000118195747615106,0.00321557883442901,-0.00339729354046061
"3541",21,"1975-11-01",-7.5285345169553e-05,0.00255687342084351,-0.00321937828021353
"3542",22,"1975-11-01",-0.000194119613364061,0.00194668615803521,-0.00335642165581119
"3543",23,"1975-11-01",-0.000258342687749585,0.00146158864867453,-0.00346715332640569
"3544",24,"1975-11-01",-0.000284630350550557,0.00107370931168363,-0.00305283155479722
"3545",25,"1975-11-01",-0.00028519927039476,0.000804556185506726,-0.00247928274508256
"3546",26,"1975-11-01",-0.00026952069207741,0.00062774518622294,-0.00230098740508424
"3547",27,"1975-11-01",-0.000244366999704453,0.000508193268026778,-0.00244361887199555
"3548",28,"1975-11-01",-0.000214651263226144,0.00044727452823554,-0.00266958491428535
"3549",29,"1975-11-01",-0.000183700492133993,0.000384053894379652,-0.0022789427252477
"3550",30,"1975-11-01",-0.000153719873129627,0.000318103970856097,-0.00178835218013333
"3551",31,"1975-11-01",-0.000126039264266634,0.000253755249232945,-0.00141240003301197
"3552",32,"1975-11-01",-0.000101380290403133,0.000194430919995582,-0.00114829211543539
"3553",33,"1975-11-01",-8.00260396314268e-05,0.000149626049320336,-0.000911713354422454
"3554",34,"1975-11-01",-6.19721807131588e-05,0.000168576719228087,-0.000700863582186991
"3555",35,"1975-11-01",-4.7028639618716e-05,0.000147594762188007,-0.000520622968115736
"3556",36,"1975-11-01",-3.49002895732296e-05,0.000126968864454539,-0.000401371288226526
"3557",37,"1975-11-01",-2.52408808022175e-05,0.000106524304815118,-0.00031988897868262
"3558",38,"1975-11-01",-1.76918767812389e-05,9.78927768201227e-05,-0.000249240703474368
"3559",39,"1975-11-01",-1.19068110349934e-05,7.92624456768886e-05,-0.000188465781552578
"3560",40,"1975-11-01",-7.56658977339593e-06,6.48852992720464e-05,-0.000137275979341418
"3561",41,"1975-11-01",-4.38735937417688e-06,6.757119711603e-05,-9.49018065164315e-05
"3562",42,"1975-11-01",-2.12367341006307e-06,7.50702543154947e-05,-6.67387846833506e-05
"3563",43,"1975-11-01",-5.68246441247361e-07,7.75089361323707e-05,-5.41392863223427e-05
"3564",44,"1975-11-01",4.50303053300231e-07,7.60976215645762e-05,-4.39592861148828e-05
"3565",1,"1975-12-01",0,0,0
"3566",2,"1975-12-01",0.034716317149752,0.0686550744006517,-0.0113074442417648
"3567",3,"1975-12-01",0.0645555847005657,0.102990647744856,0.0211712023510695
"3568",4,"1975-12-01",0.0517125196221897,0.0791011876921038,0.014993901973913
"3569",5,"1975-12-01",0.0441653653399554,0.0742734468562199,0.00762899486968378
"3570",6,"1975-12-01",0.0356808379648727,0.0599872546066705,0.0036401183352072
"3571",7,"1975-12-01",0.0316925398707996,0.055128392078962,0.00362588576888874
"3572",8,"1975-12-01",0.0261248676381392,0.0446968963003861,0.00226546387061471
"3573",9,"1975-12-01",0.021430027900967,0.0376908594305726,0.00182675126257761
"3574",10,"1975-12-01",0.0167904446984557,0.0304187409708951,0.000510540519777392
"3575",11,"1975-12-01",0.0131075246084353,0.0239279414863059,-0.000267933033050894
"3576",12,"1975-12-01",0.0099260977867642,0.0180871219551891,-0.00207758214689633
"3577",13,"1975-12-01",0.0073857369634486,0.0136434165960196,-0.00250670970030337
"3578",14,"1975-12-01",0.00529998349094963,0.0105816366629602,-0.00404727094385485
"3579",15,"1975-12-01",0.00367781203289637,0.00825415620146293,-0.00512105633594313
"3580",16,"1975-12-01",0.00241797267853296,0.00605975090290264,-0.00456370470010923
"3581",17,"1975-12-01",0.00147709884592573,0.00472975962855434,-0.00417279266184456
"3582",18,"1975-12-01",0.000784827679486341,0.00372495302069945,-0.00409036240768243
"3583",19,"1975-12-01",0.00029588395706677,0.00284392243168286,-0.00374984325372303
"3584",20,"1975-12-01",-3.74064647344533e-05,0.00218360744167081,-0.00333168576406222
"3585",21,"1975-12-01",-0.000250297167473864,0.00158414481838727,-0.00336502532039469
"3586",22,"1975-12-01",-0.000374488663069271,0.00105262330406316,-0.00311297880262995
"3587",23,"1975-12-01",-0.00043409362371443,0.000823087790830629,-0.00280011209432392
"3588",24,"1975-12-01",-0.000448926173184224,0.000640981522298711,-0.00227731014789206
"3589",25,"1975-12-01",-0.000433864438896752,0.000497834142192304,-0.00183584392939688
"3590",26,"1975-12-01",-0.000400375907143118,0.000418777648638048,-0.00149323434143881
"3591",27,"1975-12-01",-0.000356768554488653,0.000436920410587142,-0.00120137047525212
"3592",28,"1975-12-01",-0.000309032341208359,0.000441063211850038,-0.00111668945499415
"3593",29,"1975-12-01",-0.000261230501532195,0.000454801670794605,-0.00101336525618813
"3594",30,"1975-12-01",-0.00021601294385157,0.000404270697245098,-0.000828362755194088
"3595",31,"1975-12-01",-0.000174940381802418,0.000363067299961852,-0.000707716557545631
"3596",32,"1975-12-01",-0.000138800601048919,0.00035280285223665,-0.000618968648994863
"3597",33,"1975-12-01",-0.000107829275237611,0.000442790604949185,-0.0005333641790241
"3598",34,"1975-12-01",-8.18973216593614e-05,0.000413526566044668,-0.000452798546820861
"3599",35,"1975-12-01",-6.06441057906379e-05,0.00031461289869112,-0.000378708090919071
"3600",36,"1975-12-01",-4.35806166301391e-05,0.000225172792316356,-0.000311782055568297
"3601",37,"1975-12-01",-3.01607921721082e-05,0.000150648950020349,-0.000252479111941842
"3602",38,"1975-12-01",-1.98320875294521e-05,0.000125950396109052,-0.000205842144296207
"3603",39,"1975-12-01",-1.20677874471757e-05,0.000112191677014773,-0.000157488220018416
"3604",40,"1975-12-01",-6.3868859160083e-06,0.000153962274896633,-0.000129281510651946
