"","N","variable","value"
"2203",3,"1973-05-01",0.0511931666509184
"2204",4,"1973-05-01",0.0480477384694707
"2205",5,"1973-05-01",-0.0307814921536241
"2206",6,"1973-05-01",0.0213345061626427
"2207",7,"1973-05-01",0.0204579546785093
"2208",8,"1973-05-01",0.0395016694347265
"2209",9,"1973-05-01",0.0220178650010967
"2210",10,"1973-05-01",-0.0207768246828041
"2211",11,"1973-05-01",0.0448864941541765
"2212",12,"1973-05-01",0.0205714706261898
"2213",13,"1973-05-01",0.0881452063510164
"2214",14,"1973-05-01",-0.00335419655208172
"2215",15,"1973-05-01",0.0371608526059912
"2216",16,"1973-05-01",-0.011393164999125
"2217",17,"1973-05-01",0.0639499282755921
"2218",18,"1973-05-01",0.0243857782894225
"2219",19,"1973-05-01",0.0373434360362814
"2220",20,"1973-05-01",0.00806841998685269
"2221",21,"1973-05-01",0.00995471028755548
"2222",22,"1973-05-01",0.0546881335116039
"2223",23,"1973-05-01",0.0260708107288753
"2224",24,"1973-05-01",0.046030796773464
"2225",25,"1973-05-01",-0.0121985457184528
"2226",26,"1973-05-01",0.032901530755465
"2227",27,"1973-05-01",0.012356734748263
"2228",28,"1973-05-01",0.0568732500422972
"2229",29,"1973-05-01",0.0209137400837186
"2230",30,"1973-05-01",0.0183165492950492
"2231",31,"1973-05-01",0.0210935516449408
"2232",32,"1973-05-01",0.0238015951961078
"2233",33,"1973-05-01",0.0550230301116321
"2234",34,"1973-05-01",0.0125719128084151
"2235",35,"1973-05-01",0.0310381335169952
"2236",36,"1973-05-01",-0.00141917556580397
"2237",37,"1973-05-01",0.0468288079695569
"2238",38,"1973-05-01",0.0283964679435281
"2239",39,"1973-05-01",0.0410205577042369
"2240",40,"1973-05-01",0.0169235119317477
"2241",41,"1973-05-01",0.0164828310108125
"2242",42,"1973-05-01",0.0399828422176112
"2243",43,"1973-05-01",0.0266981043459838
"2244",44,"1973-05-01",0.0480233882315618
"2245",1,"1973-06-01",0
"2246",2,"1973-06-01",0.0541104843954436
"2247",3,"1973-06-01",0.037635339305716
"2248",4,"1973-06-01",0.0463923571571178
"2249",5,"1973-06-01",-0.0211666598879881
"2250",6,"1973-06-01",0.0243144936226171
"2251",7,"1973-06-01",0.0218145197121665
"2252",8,"1973-06-01",0.0562213042427573
"2253",9,"1973-06-01",0.029584106766542
"2254",10,"1973-06-01",-0.0094962677379279
"2255",11,"1973-06-01",0.0193486843833829
"2256",12,"1973-06-01",0.0219893059991979
"2257",13,"1973-06-01",0.0664893151548616
"2258",14,"1973-06-01",0.0200997706180209
"2259",15,"1973-06-01",0.0191621506091683
"2260",16,"1973-06-01",-0.00493427139105811
"2261",17,"1973-06-01",0.0425755317788397
"2262",18,"1973-06-01",0.0158903115248376
"2263",19,"1973-06-01",0.0328814766286201
"2264",20,"1973-06-01",-0.0050561349332059
"2265",21,"1973-06-01",0.00787633690965176
"2266",22,"1973-06-01",0.0186863798372667
"2267",23,"1973-06-01",0.0358190112561817
"2268",24,"1973-06-01",0.0168111623390137
"2269",25,"1973-06-01",-0.00231585195900362
"2270",26,"1973-06-01",-0.00685651427992599
"2271",27,"1973-06-01",-0.00253316839981891
"2272",28,"1973-06-01",0.0216419557394709
"2273",29,"1973-06-01",0.00398948271676225
"2274",30,"1973-06-01",0.00146700143830342
"2275",31,"1973-06-01",-0.0156665504331011
"2276",32,"1973-06-01",0.00845788394957154
"2277",33,"1973-06-01",0.00906038683812989
"2278",34,"1973-06-01",0.011439887767066
"2279",35,"1973-06-01",-0.017345741843183
"2280",36,"1973-06-01",-0.0141565990535376
"2281",37,"1973-06-01",-0.00998059281195662
"2282",38,"1973-06-01",0.00610723347125578
"2283",39,"1973-06-01",0.00158112838717541
"2284",40,"1973-06-01",-0.0124581278206452
"2285",41,"1973-06-01",-0.0152897703625401
"2286",42,"1973-06-01",-0.00772341482965086
"2287",43,"1973-06-01",0.004287384693222
"2288",44,"1973-06-01",-0.00372146960599501
"2289",1,"1973-07-01",0
"2290",2,"1973-07-01",0.0535683027983859
"2291",3,"1973-07-01",0.0366602993566948
"2292",4,"1973-07-01",0.0461764959575603
"2293",5,"1973-07-01",-0.0262776779241681
"2294",6,"1973-07-01",0.0240120423079511
"2295",7,"1973-07-01",0.0237034280785284
"2296",8,"1973-07-01",0.054483070462527
"2297",9,"1973-07-01",0.03488769829532
"2298",10,"1973-07-01",-0.00660850409658673
"2299",11,"1973-07-01",0.0200872145342752
"2300",12,"1973-07-01",0.0211006236125308
"2301",13,"1973-07-01",0.0647433502920415
"2302",14,"1973-07-01",0.0171676670167157
"2303",15,"1973-07-01",0.0173795427266034
"2304",16,"1973-07-01",-0.00644628728752092
"2305",17,"1973-07-01",0.0405816890816416
"2306",18,"1973-07-01",0.0167942437601044
"2307",19,"1973-07-01",0.0243483650038606
"2308",20,"1973-07-01",-0.00673951481562639
"2309",21,"1973-07-01",-0.000135955410390975
"2310",22,"1973-07-01",0.018345517737964
"2311",23,"1973-07-01",0.0277179368628932
"2312",24,"1973-07-01",0.0153423763311911
"2313",25,"1973-07-01",-0.00804276414226962
"2314",26,"1973-07-01",-0.00965314329081464
"2315",27,"1973-07-01",-0.0077597163863422
"2316",28,"1973-07-01",0.015262892896613
"2317",29,"1973-07-01",-0.00098210389020487
"2318",30,"1973-07-01",-0.00857508318225035
"2319",31,"1973-07-01",-0.0192490118160561
"2320",32,"1973-07-01",-0.00130830715176935
"2321",33,"1973-07-01",0.00722824774452719
"2322",34,"1973-07-01",0.00187213449919264
"2323",35,"1973-07-01",-0.0200739084919402
"2324",36,"1973-07-01",-0.0232947317502536
"2325",37,"1973-07-01",-0.0125992192051338
"2326",38,"1973-07-01",-0.000314814664605005
"2327",39,"1973-07-01",-0.00312427874696731
"2328",40,"1973-07-01",-0.0191863150747464
"2329",41,"1973-07-01",-0.0216115391134332
"2330",42,"1973-07-01",-0.010641207458008
"2331",43,"1973-07-01",-0.000834753921204582
"2332",44,"1973-07-01",-0.00567047163252459
"2333",1,"1973-08-01",0
"2334",2,"1973-08-01",0.0580530748486333
"2335",3,"1973-08-01",0.0398740999331523
"2336",4,"1973-08-01",0.0404362130696454
"2337",5,"1973-08-01",-0.0320927991395109
"2338",6,"1973-08-01",0.0368898286500891
"2339",7,"1973-08-01",0.0325458645276988
"2340",8,"1973-08-01",0.053753530674112
"2341",9,"1973-08-01",0.0363588578293537
"2342",10,"1973-08-01",-0.00154459235672084
"2343",11,"1973-08-01",0.0244009705723032
"2344",12,"1973-08-01",0.0270861716181059
"2345",13,"1973-08-01",0.0384448696837259
"2346",14,"1973-08-01",0.025136291527924
"2347",15,"1973-08-01",0.0136807740706922
"2348",16,"1973-08-01",0.0144657893117164
"2349",17,"1973-08-01",0.0245144133322752
"2350",18,"1973-08-01",0.0268235760393816
"2351",19,"1973-08-01",0.00759340800167081
"2352",20,"1973-08-01",0.00914533085065687
"2353",21,"1973-08-01",0.00204508317332467
"2354",22,"1973-08-01",0.0147929521896271
"2355",23,"1973-08-01",0.0239237579188166
"2356",24,"1973-08-01",0.0096433952648469
"2357",25,"1973-08-01",0.00322929107386327
"2358",26,"1973-08-01",-0.00728154304801721
"2359",27,"1973-08-01",-0.00298281336960267
"2360",28,"1973-08-01",-0.000947358978394127
"2361",29,"1973-08-01",-0.00100117788774519
"2362",30,"1973-08-01",-0.0100831978556532
"2363",31,"1973-08-01",-0.0113985913368554
"2364",32,"1973-08-01",-0.00292270372454058
"2365",33,"1973-08-01",-0.000813860024958664
"2366",34,"1973-08-01",-0.00197581537785921
"2367",35,"1973-08-01",-0.013267305149364
"2368",36,"1973-08-01",-0.0153211430478587
"2369",37,"1973-08-01",-0.0138201434384836
"2370",38,"1973-08-01",-0.0106896619470689
"2371",39,"1973-08-01",-0.0116807563161603
"2372",40,"1973-08-01",-0.0168073405611409
"2373",41,"1973-08-01",-0.0152097871531795
"2374",42,"1973-08-01",-0.0128273352310605
"2375",43,"1973-08-01",-0.00874550111462871
"2376",44,"1973-08-01",-0.00990661636146875
"2377",1,"1973-09-01",0
"2378",2,"1973-09-01",0.0624640454631775
"2379",3,"1973-09-01",0.0362497984806227
"2380",4,"1973-09-01",0.0395118323973622
"2381",5,"1973-09-01",-0.0310395973661087
"2382",6,"1973-09-01",0.0398469301881023
"2383",7,"1973-09-01",0.0258861868783888
"2384",8,"1973-09-01",0.0494287272878927
"2385",9,"1973-09-01",0.0369529219031666
"2386",10,"1973-09-01",0.000120807985042012
"2387",11,"1973-09-01",0.0216533059450384
"2388",12,"1973-09-01",0.0260700640387964
"2389",13,"1973-09-01",0.0384363952115376
"2390",14,"1973-09-01",0.0408127929943299
"2391",15,"1973-09-01",0.00554878209958024
"2392",16,"1973-09-01",0.0158855214478371
"2393",17,"1973-09-01",0.0106344091817896
"2394",18,"1973-09-01",0.0392732033826814
"2395",19,"1973-09-01",-0.0014177194464868
"2396",20,"1973-09-01",0.0172223529865284
"2397",21,"1973-09-01",-0.011293666927344
"2398",22,"1973-09-01",0.0145159067668699
"2399",23,"1973-09-01",0.0229748593178224
"2400",24,"1973-09-01",0.0129074056267435
"2401",25,"1973-09-01",0.00330022158817254
"2402",26,"1973-09-01",-0.0140543009842402
"2403",27,"1973-09-01",-0.0110767977840044
"2404",28,"1973-09-01",-0.00120074320167818
"2405",29,"1973-09-01",-5.22316228325805e-05
"2406",30,"1973-09-01",-0.00556292880963022
"2407",31,"1973-09-01",-0.0227810825479385
"2408",32,"1973-09-01",-0.000738133488707586
"2409",33,"1973-09-01",-0.00931154006246921
"2410",34,"1973-09-01",0.00732776281329113
"2411",35,"1973-09-01",-0.0174793585779328
"2412",36,"1973-09-01",-0.0181161078393432
"2413",37,"1973-09-01",-0.0228733994479019
"2414",38,"1973-09-01",-0.0123225219790363
"2415",39,"1973-09-01",-0.00662425569943016
"2416",40,"1973-09-01",-0.0136862432070759
"2417",41,"1973-09-01",-0.0139437470025298
"2418",42,"1973-09-01",-0.0176721828947961
"2419",43,"1973-09-01",-0.00840656598008655
"2420",44,"1973-09-01",-0.00360847690135054
"2421",1,"1973-10-01",0
"2422",2,"1973-10-01",0.0470008922585179
"2423",3,"1973-10-01",0.0530704521653447
"2424",4,"1973-10-01",0.0396733430293977
"2425",5,"1973-10-01",-0.0296324677698508
"2426",6,"1973-10-01",0.0505435434255876
"2427",7,"1973-10-01",0.0381013825371239
"2428",8,"1973-10-01",0.0359959976029966
"2429",9,"1973-10-01",0.0263894208930118
"2430",10,"1973-10-01",-0.00406997442374741
"2431",11,"1973-10-01",0.0197313796192919
"2432",12,"1973-10-01",0.0178013634629184
"2433",13,"1973-10-01",0.0390004042536998
"2434",14,"1973-10-01",0.0415641282911229
"2435",15,"1973-10-01",0.034705349198959
"2436",16,"1973-10-01",0.0168099841943219
"2437",17,"1973-10-01",0.018896873226741
"2438",18,"1973-10-01",0.0190716539325774
"2439",19,"1973-10-01",0.0140703434212727
"2440",20,"1973-10-01",0.00409657741246974
"2441",21,"1973-10-01",0.00990945299182669
"2442",22,"1973-10-01",0.0239391128267773
"2443",23,"1973-10-01",0.0302959154647604
"2444",24,"1973-10-01",0.0228369894988213
"2445",25,"1973-10-01",0.0155204277009751
"2446",26,"1973-10-01",-0.00155279273412608
"2447",27,"1973-10-01",-0.00032426038819975
"2448",28,"1973-10-01",0.00298709774100788
"2449",29,"1973-10-01",0.0104627514121027
"2450",30,"1973-10-01",0.00898139471594566
"2451",31,"1973-10-01",0.00569933341110862
"2452",32,"1973-10-01",0.011481605339086
"2453",33,"1973-10-01",0.0171589027970563
"2454",34,"1973-10-01",0.0147503047092424
"2455",35,"1973-10-01",0.00330333182717653
"2456",36,"1973-10-01",-0.00289873035830191
"2457",37,"1973-10-01",-0.00410418589606226
"2458",38,"1973-10-01",0.00149171853890198
"2459",39,"1973-10-01",0.00844551280528106
"2460",40,"1973-10-01",0.010502788409313
"2461",41,"1973-10-01",0.011532482045125
"2462",42,"1973-10-01",0.0102143042487394
"2463",43,"1973-10-01",0.0107261990070889
"2464",44,"1973-10-01",0.00937540621618198
"2465",1,"1973-11-01",0
"2466",2,"1973-11-01",0.0486059937338
"2467",3,"1973-11-01",0.0604108439424875
"2468",4,"1973-11-01",0.0427647927257101
"2469",5,"1973-11-01",-0.0245134725698865
"2470",6,"1973-11-01",0.0535184394540612
"2471",7,"1973-11-01",0.0346175190085632
"2472",8,"1973-11-01",0.0387391113898596
"2473",9,"1973-11-01",0.0312531509987469
"2474",10,"1973-11-01",0.000756415808299071
"2475",11,"1973-11-01",0.0287151759706512
"2476",12,"1973-11-01",0.0257269312468274
"2477",13,"1973-11-01",0.0432365704991287
"2478",14,"1973-11-01",0.0452588661813753
"2479",15,"1973-11-01",0.0425955893549202
"2480",16,"1973-11-01",0.0188166072007576
"2481",17,"1973-11-01",0.019863498263253
"2482",18,"1973-11-01",0.018176327751577
"2483",19,"1973-11-01",0.0165989675564116
"2484",20,"1973-11-01",0.00600357399328582
"2485",21,"1973-11-01",0.0132605318501991
"2486",22,"1973-11-01",0.0241091062924688
"2487",23,"1973-11-01",0.0290533937362277
"2488",24,"1973-11-01",0.0238646037113889
"2489",25,"1973-11-01",0.0146684413115583
"2490",26,"1973-11-01",-0.000839310497882601
"2491",27,"1973-11-01",0.000256951800359024
"2492",28,"1973-11-01",-0.00226090969504023
"2493",29,"1973-11-01",0.00322094758340975
"2494",30,"1973-11-01",0.00363558328422136
"2495",31,"1973-11-01",0.00207186600045286
"2496",32,"1973-11-01",0.00698443908444552
"2497",33,"1973-11-01",0.013197945178602
"2498",34,"1973-11-01",0.00988225683104348
"2499",35,"1973-11-01",-6.80366867554669e-05
"2500",36,"1973-11-01",-0.0067466329108191
"2501",37,"1973-11-01",-0.00850511580747292
"2502",38,"1973-11-01",-0.00535789450203401
"2503",39,"1973-11-01",0.000535369015356936
"2504",40,"1973-11-01",0.00250756012346576
"2505",41,"1973-11-01",0.00567896020584576
"2506",42,"1973-11-01",0.00622186880596905
"2507",43,"1973-11-01",0.00628616666369669
"2508",44,"1973-11-01",0.00354438170700066
"2509",1,"1973-12-01",0
"2510",2,"1973-12-01",0.0492039084778176
"2511",3,"1973-12-01",0.0615594695101241
"2512",4,"1973-12-01",0.0411577908347309
"2513",5,"1973-12-01",-0.0215217634908049
"2514",6,"1973-12-01",0.0511895628958975
"2515",7,"1973-12-01",0.0372354038979842
"2516",8,"1973-12-01",0.0428444650666028
"2517",9,"1973-12-01",0.030753189920797
"2518",10,"1973-12-01",0.0016423976884854
"2519",11,"1973-12-01",0.0269078666082635
"2520",12,"1973-12-01",0.0255131978230898
"2521",13,"1973-12-01",0.0399301281975239
"2522",14,"1973-12-01",0.052349180146659
"2523",15,"1973-12-01",0.0497323823963286
"2524",16,"1973-12-01",0.0267385378399505
"2525",17,"1973-12-01",0.0271381640790555
"2526",18,"1973-12-01",0.0163072104771889
"2527",19,"1973-12-01",0.0155982784188074
"2528",20,"1973-12-01",0.00264176678904901
"2529",21,"1973-12-01",0.0109034064083774
"2530",22,"1973-12-01",0.0221517052531567
"2531",23,"1973-12-01",0.0346134834206951
"2532",24,"1973-12-01",0.031543111096055
"2533",25,"1973-12-01",0.0216360412444695
"2534",26,"1973-12-01",0.00681603841967765
"2535",27,"1973-12-01",0.000402086842120318
"2536",28,"1973-12-01",-0.00782889873725615
"2537",29,"1973-12-01",-0.0116693972776155
"2538",30,"1973-12-01",-0.00598633847904373
"2539",31,"1973-12-01",-0.00326335719410725
"2540",32,"1973-12-01",0.00758092078376264
"2541",33,"1973-12-01",0.0155374003276195
"2542",34,"1973-12-01",0.010960038283524
"2543",35,"1973-12-01",0.0011639214523312
"2544",36,"1973-12-01",-0.0126735050416362
"2545",37,"1973-12-01",-0.0206678560366488
"2546",38,"1973-12-01",-0.0246340321990996
"2547",39,"1973-12-01",-0.0195817756014194
"2548",40,"1973-12-01",-0.0142779127907153
"2549",41,"1973-12-01",-0.00299306398405022
"2550",42,"1973-12-01",0.00423124140355681
"2551",43,"1973-12-01",0.00548592535871971
"2552",44,"1973-12-01",-5.77758085115083e-05
"2553",1,"1974-01-01",0
"2554",2,"1974-01-01",0.049414284098469
"2555",3,"1974-01-01",0.0595682297704361
"2556",4,"1974-01-01",0.0428804961751718
"2557",5,"1974-01-01",-0.0215304988234622
"2558",6,"1974-01-01",0.057754628744797
"2559",7,"1974-01-01",0.040282890481728
"2560",8,"1974-01-01",0.048495521402239
"2561",9,"1974-01-01",0.0341568601877152
"2562",10,"1974-01-01",0.00712204198952289
"2563",11,"1974-01-01",0.0251592749054801
"2564",12,"1974-01-01",0.0252543016231141
"2565",13,"1974-01-01",0.0426158072318514
"2566",14,"1974-01-01",0.0511747131154915
"2567",15,"1974-01-01",0.0558669217452571
"2568",16,"1974-01-01",0.0344945578764291
"2569",17,"1974-01-01",0.0382139543803541
"2570",18,"1974-01-01",0.0292976452299709
"2571",19,"1974-01-01",0.0200508107922175
"2572",20,"1974-01-01",0.00209456660179155
"2573",21,"1974-01-01",0.00841726245393649
"2574",22,"1974-01-01",0.0185378717964349
"2575",23,"1974-01-01",0.0300341724985607
"2576",24,"1974-01-01",0.0347204705093569
"2577",25,"1974-01-01",0.0302828637671454
"2578",26,"1974-01-01",0.0188089782146614
"2579",27,"1974-01-01",0.0160554911050439
"2580",28,"1974-01-01",0.00174820421588363
"2581",29,"1974-01-01",-0.0103265930436908
"2582",30,"1974-01-01",-0.017901013112875
"2583",31,"1974-01-01",-0.0177246657431092
"2584",32,"1974-01-01",-0.00628759336714489
"2585",33,"1974-01-01",0.0115516942200715
"2586",34,"1974-01-01",0.0151908039419821
"2587",35,"1974-01-01",0.0112122305162058
"2588",36,"1974-01-01",0.00129705307365509
"2589",37,"1974-01-01",-0.0100584775583424
"2590",38,"1974-01-01",-0.0239771852210497
"2591",39,"1974-01-01",-0.0313473067788621
"2592",40,"1974-01-01",-0.0360304426883642
"2593",41,"1974-01-01",-0.0283158262252591
"2594",42,"1974-01-01",-0.0138061096076587
"2595",43,"1974-01-01",0.000893642145121998
"2596",44,"1974-01-01",0.00706848958014501
"2597",1,"1974-02-01",0
"2598",2,"1974-02-01",0.0485461340089959
"2599",3,"1974-02-01",0.0619823879995348
"2600",4,"1974-02-01",0.0395136470590362
"2601",5,"1974-02-01",-0.0198850026802011
"2602",6,"1974-02-01",0.0536748648398393
"2603",7,"1974-02-01",0.0505176787948736
"2604",8,"1974-02-01",0.0525692755422833
"2605",9,"1974-02-01",0.0399438265009584
"2606",10,"1974-02-01",0.0101255921166824
"2607",11,"1974-02-01",0.0313660763297982
"2608",12,"1974-02-01",0.0215751003444642
"2609",13,"1974-02-01",0.0376327300603911
"2610",14,"1974-02-01",0.0520826139340807
"2611",15,"1974-02-01",0.0574896094142856
"2612",16,"1974-02-01",0.0361740662113607
"2613",17,"1974-02-01",0.0405164587606962
"2614",18,"1974-02-01",0.0377784497331899
"2615",19,"1974-02-01",0.0358569950593751
"2616",20,"1974-02-01",0.0090439275370921
"2617",21,"1974-02-01",0.00855534140375387
"2618",22,"1974-02-01",0.0126064584213498
"2619",23,"1974-02-01",0.0247400834795745
"2620",24,"1974-02-01",0.0241093185740522
"2621",25,"1974-02-01",0.0262234710924521
"2622",26,"1974-02-01",0.0193766198537735
"2623",27,"1974-02-01",0.021686667278522
"2624",28,"1974-02-01",0.0108484962198355
"2625",29,"1974-02-01",0.000767465482292906
"2626",30,"1974-02-01",-0.00873256574333963
"2627",31,"1974-02-01",-0.0197016349015807
"2628",32,"1974-02-01",-0.018239488903579
"2629",33,"1974-02-01",-0.0074046200985394
"2630",34,"1974-02-01",0.000247220975609993
"2631",35,"1974-02-01",0.00110181307864147
"2632",36,"1974-02-01",-0.00264902704852049
"2633",37,"1974-02-01",-0.00607534224460475
"2634",38,"1974-02-01",-0.0124631989942363
"2635",39,"1974-02-01",-0.0193127626574708
"2636",40,"1974-02-01",-0.0297129355755187
"2637",41,"1974-02-01",-0.0330356473648178
"2638",42,"1974-02-01",-0.0308915496566762
"2639",43,"1974-02-01",-0.0233050978156011
"2640",44,"1974-02-01",-0.0149559250937232
"2641",1,"1974-03-01",0
"2642",2,"1974-03-01",0.0510649578440697
"2643",3,"1974-03-01",0.0635367194591864
"2644",4,"1974-03-01",0.0405987220070045
"2645",5,"1974-03-01",-0.0162460593645294
"2646",6,"1974-03-01",0.0573052580369191
"2647",7,"1974-03-01",0.0591648236197171
"2648",8,"1974-03-01",0.0595585792381624
"2649",9,"1974-03-01",0.0449412830007777
"2650",10,"1974-03-01",0.0171574114957888
"2651",11,"1974-03-01",0.0342127295893626
"2652",12,"1974-03-01",0.0247093273840381
"2653",13,"1974-03-01",0.0427463113205324
"2654",14,"1974-03-01",0.055174219144015
"2655",15,"1974-03-01",0.0625306700433958
"2656",16,"1974-03-01",0.0371218128458872
"2657",17,"1974-03-01",0.0446281334694566
"2658",18,"1974-03-01",0.0434522401131046
"2659",19,"1974-03-01",0.0459188254461247
"2660",20,"1974-03-01",0.0158091333526192
"2661",21,"1974-03-01",0.0107954772227708
"2662",22,"1974-03-01",0.00958533742138851
"2663",23,"1974-03-01",0.0209977188120964
"2664",24,"1974-03-01",0.0177421415491286
"2665",25,"1974-03-01",0.0174157987231351
"2666",26,"1974-03-01",0.0111200249228214
"2667",27,"1974-03-01",0.013899383418841
"2668",28,"1974-03-01",0.00415909664163745
"2669",29,"1974-03-01",-0.00340070203266915
"2670",30,"1974-03-01",-0.0139075833949306
"2671",31,"1974-03-01",-0.0274276535237853
